"id";"RequiredBy";"OtherPrerequisiteName";"OtherPrerequisiteDetail";"StoryProgress";"DLCRequired";"Location";"Heart2HeartTitle";"SideQuest";"MercMissionTitle";"MonsterTitle";"MonsterType";"AffinityChartNode";"PouchItemType";"PouchItem";"Progress"
1310;1664;"Use a move";9;0;0;0;0;0;0;0;0;1661;0;0;0
1311;1665;"Side-quest";1;0;0;0;0;132;0;0;0;0;0;0;0
1312;1667;"Use a move";5;0;0;0;0;0;0;0;0;1666;0;0;0
1313;1668;"Use a move";6;0;0;0;0;0;0;0;0;1666;0;0;0
1314;1669;"Use a move";7;0;0;0;0;0;0;0;0;1666;0;0;0
1315;1670;"Side-quest";1;0;0;0;0;132;0;0;0;0;0;0;0
1316;1672;"Deal a certain amount of total damage";8000;0;0;0;0;0;0;0;0;0;0;0;0
1317;1673;"Deal a certain amount of total damage";16000;0;0;0;0;0;0;0;0;0;0;0;0
1318;1674;"Deal a certain amount of total damage";32000;0;0;0;0;0;0;0;0;0;0;0;0
1319;1675;"Deal a certain amount of total damage";48000;0;0;0;0;0;0;0;0;0;0;0;0
1320;1676;"Finish an enemy - Any";5;0;0;0;0;0;0;0;0;0;0;0;0
1321;1677;"Finish an enemy - Any";10;0;0;0;0;0;0;0;0;0;0;0;0
1322;1678;"Finish an enemy - Any";20;0;0;0;0;0;0;0;0;0;0;0;0
1323;1679;"Finish an enemy - Any";30;0;0;0;0;0;0;0;0;0;0;0;0
1324;1680;"Finish an enemy - Any";40;0;0;0;0;0;0;0;0;0;0;0;0
1325;1681;"Evade an attack";3;0;0;0;0;0;0;0;0;0;0;0;0
1326;1682;"Evade an attack";5;0;0;0;0;0;0;0;0;0;0;0;0
1327;1683;"Evade an attack";7;0;0;0;0;0;0;0;0;0;0;0;0
1328;1684;"Evade an attack";9;0;0;0;0;0;0;0;0;0;0;0;0
1329;1685;"Evade an attack";10;0;0;0;0;0;0;0;0;0;0;0;0
1330;1687;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1331;1688;"Finish an enemy - Normal (Familion Sovereign or Sting Runner)";4;0;0;0;0;0;0;881;0;0;0;0;0
1332;1690;"Use pouch item (Herald's fav - Drinks)";4;0;0;0;0;0;0;0;0;0;5;0;0
1333;1691;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1334;1693;"Use a Special";10;0;0;0;0;0;0;0;0;0;0;0;0
1335;1694;"Use a Special";11;0;0;0;0;0;0;0;0;0;0;0;0
1336;1695;"Use a Special";12;0;0;0;0;0;0;0;0;0;0;0;0
1337;1696;"Side-quest";1;0;0;0;0;132;0;0;0;0;0;0;0
1338;1698;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1339;1699;"Go to location - Elmos Square";1;0;0;317;0;0;0;0;0;0;0;0;0
1340;1700;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1341;1701;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1342;1703;"Blade combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1343;1704;"Use a move";11;0;0;0;0;0;0;0;0;1702;0;0;0
1344;1705;"Use a move";12;0;0;0;0;0;0;0;0;1702;0;0;0
1345;1706;"Finish an enemy - Unique";1;0;0;0;0;0;0;673;0;0;0;0;0
1346;1708;"Use a move";7;0;0;0;0;0;0;0;0;1707;0;0;0
1347;1709;"Finish an enemy - Normal";4;0;0;0;0;0;0;231;0;0;0;0;0
1348;1710;"Collect an HP Potion";20;0;0;0;0;0;0;0;0;0;0;0;0
1349;1711;"Use a move";10;0;0;0;0;0;0;0;0;1707;0;0;0
1350;1713;"Use a move";5;0;0;0;0;0;0;0;0;1712;0;0;0
1351;1714;"Collect an HP Potion";15;0;0;0;0;0;0;0;0;0;0;0;0
1352;1715;"Finish an enemy - Normal";5;0;0;0;0;0;0;813;0;0;0;0;0
1353;1716;"Collect an HP Potion";30;0;0;0;0;0;0;0;0;0;0;0;0
1354;1718;"Finish an enemy - Normal";4;0;0;0;0;0;0;18;0;0;0;0;0
1355;1719;"Use pouch item (Dahlia's fav - Cosmetics)";2;0;0;0;0;0;0;0;0;0;3;0;0
1356;1720;"Finish an enemy - Normal";5;0;0;0;0;0;0;837;0;0;0;0;0
1357;1721;"Finish an enemy - Normal";4;0;0;0;0;0;0;7;0;0;0;0;0
1358;1722;"Driver combo";2;0;0;0;0;0;0;0;0;0;0;0;0
1359;1723;"Gather pouch items - Art (Currently held items count towards the required total)";20;0;0;0;0;0;0;0;0;0;1;0;0
1360;1724;"Blade combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1361;1725;"Blade combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1362;1726;"Blade combo";12;0;0;0;0;0;0;0;0;0;0;0;0
1363;1728;"Collect an HP Potion";10;0;0;0;0;0;0;0;0;0;0;0;0
1364;1729;"Driver combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1365;1730;"Driver combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1366;1731;"Heart-to-heart";1;0;0;0;70;0;0;0;0;0;0;0;0
1367;1732;"Gather item from Collectibles list - Tree type";5;0;0;0;0;0;0;0;0;0;21;0;0
1368;1733;"Gather item from Collectibles list - Tree type";25;0;0;0;0;0;0;0;0;0;21;0;0
1369;1734;"Gather item from Collectibles list - Tree type";27;0;0;0;0;0;0;0;0;0;21;0;0
1370;1736;"Finish an enemy - Normal";4;0;0;0;0;0;0;811;0;0;0;0;0
1371;1737;"Finish an enemy - Normal";4;0;0;0;0;0;0;621;0;0;0;0;0
1372;1738;"Side-quest";1;0;0;0;0;127;0;0;0;0;0;0;0
1373;1739;"Make an item using Icecraft (Argentum) - Previous instances count towards total";10;0;0;15;0;0;0;0;0;0;0;0;0
1374;1740;"Make an item using Icecraft (Argentum) - Previous instances count towards total";50;0;0;15;0;0;0;0;0;0;0;0;0
1375;1742;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1376;1743;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1377;1744;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1378;1745;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1379;1747;"Blade combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1380;1748;"Use a move";11;0;0;0;0;0;0;0;0;1746;0;0;0
1381;1749;"Chain attack";5;0;0;0;0;0;0;0;0;0;0;0;0
1382;1750;"Use a move";13;0;0;0;0;0;0;0;0;1746;0;0;0
1383;1752;"Use a move";7;0;0;0;0;0;0;0;0;1751;0;0;0
1384;1753;"Blade combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1385;1754;"Finish an enemy - Normal";5;0;0;0;0;0;0;485;0;0;0;0;0
1386;1755;"Use a move";10;0;0;0;0;0;0;0;0;1751;0;0;0
1387;1757;"Finish an enemy - Normal";5;0;0;0;0;0;0;32;0;0;0;0;0
1388;1758;"Use a move";6;0;0;0;0;0;0;0;0;1756;0;0;0
1389;1759;"Use a move";7;0;0;0;0;0;0;0;0;1756;0;0;0
1390;1760;"Blade combo";12;0;0;0;0;0;0;0;0;0;0;0;0
1391;1762;"Use pouch item (Board Games type)";1;0;0;0;0;0;0;0;0;0;2;0;0
1392;1763;"Evade an attack";7;0;0;0;0;0;0;0;0;0;0;0;0
1393;1764;"Use pouch item (Ardanian Arms Album)";3;0;0;0;0;0;0;0;0;0;0;104;0
1394;1765;"Use pouch item (Board Games type)";2;0;0;0;0;0;0;0;0;0;2;0;0
1395;1767;"Use pouch item (The Alrestogony)";3;0;0;0;0;0;0;0;0;0;0;10;0
1396;1768;"Heart-to-heart";1;0;0;0;69;0;0;0;0;0;0;0;0
1397;1769;"Evade an attack";9;0;0;0;0;0;0;0;0;0;0;0;0
1398;1770;"Use pouch item (Akhos's fav - Seafood)";3;0;0;0;0;0;0;0;0;0;0;85;0
1399;1772;"Evade an attack";5;0;0;0;0;0;0;0;0;0;0;0;0
1400;1773;"Use pouch item (The Millenarian Titan)";3;0;0;0;0;0;0;0;0;0;0;141;0
1401;1774;"Use pouch item (Board Games type)";4;0;0;0;0;0;0;0;0;0;2;0;0
1402;1775;"Raise Affinity in combat";7;0;0;0;0;0;0;0;0;0;0;0;0
1403;1777;"Finish an enemy - Normal";5;0;0;0;0;0;0;857;0;0;0;0;0
1404;1778;"Finish an enemy - Normal (Familion Sovereign or Sting Runner)";4;0;0;0;0;0;0;881;0;0;0;0;0
1405;1780;"Gather item from Collectibles list - Vegetable type";25;0;0;0;0;0;0;0;0;0;19;0;0
1406;1781;"Gather item from Collectibles list - Vegetable type";30;0;0;0;0;0;0;0;0;0;19;0;0
1407;1783;"Use pouch item (Akhos's fav - Staple Foods)";4;0;0;0;0;0;0;0;0;0;10;0;0
1408;1784;"Use pouch item (Akhos's fav - Staple Foods)";6;0;0;0;0;0;0;0;0;0;10;0;0
1409;1786;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1410;1787;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1411;1788;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1412;1789;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1413;1791;"Use a move";10;0;0;0;0;0;0;0;0;1790;0;0;0
1414;1792;"Engage in combat - alongside Blade who carries a Shield Hammer";6;0;0;0;0;0;0;0;0;0;0;0;0
1415;1793;"Engage in combat - alongside Blade who carries a Megalance";7;0;0;0;0;0;0;0;0;0;0;0;0
1416;1794;"Use a move";13;0;0;0;0;0;0;0;0;1790;0;0;0
1417;1796;"Use a move";7;0;0;0;0;0;0;0;0;1795;0;0;0
1418;1797;"Driver combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1419;1798;"Use a move";9;0;0;0;0;0;0;0;0;1795;0;0;0
1420;1799;"Blade combo";3;0;0;0;0;0;0;0;0;0;0;0;0
1421;1801;"Use a move";5;0;0;0;0;0;0;0;0;1800;0;0;0
1422;1802;"Engage in combat - alongside Blade who carries a Greataxe";6;0;0;0;0;0;0;0;0;0;0;0;0
1423;1803;"Engage in combat - alongside Blade who carries a Chroma Katana";7;0;0;0;0;0;0;0;0;0;0;0;0
1424;1804;"Use a move";8;0;0;0;0;0;0;0;0;1800;0;0;0
1425;1805;"Blade combo";2;0;0;0;0;0;0;0;0;0;0;0;0
1426;1806;"Blade combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1427;1807;"Deal a certain amount of total damage";2400;0;0;0;0;0;0;0;0;0;0;0;0
1428;1808;"Driver combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1429;1809;"Deal a certain amount of total damage";8000;0;0;0;0;0;0;0;0;0;0;0;0
1430;1811;"Block an attack";5;0;0;0;0;0;0;0;0;0;0;0;0
1431;1812;"Blade combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1432;1813;"Block an attack";9;0;0;0;0;0;0;0;0;0;0;0;0
1433;1814;"Driver combo";12;0;0;0;0;0;0;0;0;0;0;0;0
1434;1816;"Finish an enemy - Normal";5;0;0;0;0;0;0;117;0;0;0;0;0
1435;1817;"Finish an enemy - Any";20;0;0;0;0;0;0;0;0;0;0;0;0
1436;1818;"Heart-to-heart";1;0;0;0;53;0;0;0;0;0;0;0;0
1437;1819;"Finish an enemy - Unique";1;0;0;0;0;0;0;133;0;0;0;0;0
1438;1821;"Finish an enemy - Normal";5;0;0;0;0;0;0;6;0;0;0;0;0
1439;1822;"Finish an enemy - Normal";5;0;0;0;0;0;0;893;0;0;0;0;0
1440;1824;"Collect stuff";5;0;0;0;0;0;0;0;0;0;0;0;0
1441;1825;"Collect stuff";7;0;0;0;0;0;0;0;0;0;0;0;0
1442;1827;"Use pouch item (Patroka's fav - Vegetables)";4;0;0;0;0;0;0;0;0;0;12;0;0
1443;1828;"Use pouch item (Patroka's fav - Desserts)";4;0;0;0;0;0;0;0;0;0;0;87;0
1444;1830;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1445;1831;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1446;1832;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1447;1833;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1448;1835;"Engage in combat - alongside female Blade";5;0;0;0;0;0;0;0;0;0;0;0;0
1449;1836;"Use a move";11;0;0;0;0;0;0;0;0;1834;0;0;0
1450;1837;"Finish an enemy - Normal";4;0;0;0;0;0;0;889;0;0;0;0;0
1451;1838;"Use a move";13;0;0;0;0;0;0;0;0;1834;0;0;0
1452;1840;"Use a move";7;0;0;0;0;0;0;0;0;1839;0;0;0
1453;1841;"Engage in combat - alongside female Blade";6;0;0;0;0;0;0;0;0;0;0;0;0
1454;1842;"Finish an enemy - Normal";5;0;0;0;0;0;0;636;0;0;0;0;0
1455;1843;"Driver combo";12;0;0;0;0;0;0;0;0;0;0;0;0
1456;1845;"Finish an enemy - Normal";5;0;0;0;0;0;0;891;0;0;0;0;0
1457;1846;"Use a move";6;0;0;0;0;0;0;0;0;1844;0;0;0
1458;1847;"Engage in combat - alongside female Blade";7;0;0;0;0;0;0;0;0;0;0;0;0
1459;1848;"Finish an enemy - Unique";1;0;0;0;0;0;0;907;0;0;0;0;0
1460;1849;"Resonate with a Core Crystal";3;0;0;0;0;0;0;0;0;0;0;0;0
1461;1850;"Resonate with a Core Crystal and awaken a female Blade";5;0;0;0;0;0;0;0;0;0;0;0;0
1462;1851;"Speak to women";30;0;0;0;0;0;0;0;0;0;0;0;0
1463;1852;"Resonate with a Core Crystal";7;0;0;0;0;0;0;0;0;0;0;0;0
1464;1853;"Resonate with a Core Crystal and awaken a female Blade";12;0;0;0;0;0;0;0;0;0;0;0;0
1465;1855;"Resonate with a Core Crystal";5;0;0;0;0;0;0;0;0;0;0;0;0
1466;1856;"Resonate with a Core Crystal and awaken a female Blade";7;0;0;0;0;0;0;0;0;0;0;0;0
1467;1857;"Speak to women";40;0;0;0;0;0;0;0;0;0;0;0;0
1468;1858;"Resonate with a Core Crystal";10;0;0;0;0;0;0;0;0;0;0;0;0
1469;1860;"Speak to women";20;0;0;0;0;0;0;0;0;0;0;0;0
1470;1861;"Heart-to-heart";1;0;0;0;24;0;0;0;0;0;0;0;0
1471;1862;"Resonate with a Core Crystal and awaken a female Blade";10;0;0;0;0;0;0;0;0;0;0;0;0
1472;1863;"Speak to women";50;0;0;0;0;0;0;0;0;0;0;0;0
1473;1865;"Finish an enemy - Normal";4;0;0;0;0;0;0;828;0;0;0;0;0
1474;1866;"Finish an enemy - Normal";4;0;0;0;0;0;0;889;0;0;0;0;0
1475;1868;"Gather item from Collectibles list - Mechanical type";20;0;0;0;0;0;0;0;0;0;15;0;0
1476;1869;"Gather item from Collectibles list - Mechanical type";25;0;0;0;0;0;0;0;0;0;15;0;0
1477;1871;"Gather item through salvaging - Treasure type";7;0;0;0;0;0;0;0;0;0;13;0;0
1478;1872;"Gather item through salvaging - Treasure type";10;0;0;0;0;0;0;0;0;0;13;0;0
1479;1874;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1480;1875;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1481;1876;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1482;1877;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1483;1879;"Gather item from Collectibles list - Seafood type (Currently held items count towards required total)";20;0;0;0;0;0;0;0;0;0;9;0;0
1484;1880;"Gather item from Collectibles list - Seafood type (Currently held items count towards required total)";30;0;0;0;0;0;0;0;0;0;9;0;0
1485;1881;"Gather item from Collectibles list - Seafood type (Currently held items count towards required total)";40;0;0;0;0;0;0;0;0;0;9;0;0
1486;1882;"Gather item from Collectibles list - Seafood type (Currently held items count towards required total)";50;0;0;0;0;0;0;0;0;0;9;0;0
1487;1884;"Blade combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1488;1885;"Blade combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1489;1886;"Blade combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1490;1887;"Blade combo finisher";3;0;0;0;0;0;0;0;0;0;0;0;0
1491;1889;"Finish an enemy - Normal";4;0;0;0;0;0;0;32;0;0;0;0;0
1492;1890;"Finish an enemy - Normal";5;0;0;0;0;0;0;857;0;0;0;0;0
1493;1891;"Finish an enemy - Normal";5;0;0;0;0;0;0;838;0;0;0;0;0
1494;1892;"Finish an enemy - Unique";1;0;0;0;0;0;0;10;0;0;0;0;0
1495;1894;"Use pouch item (Grilled Anchortail)";4;0;0;0;0;0;0;0;0;0;0;137;0
1496;1895;"Use pouch item (Bullybelly Carpaccio)";4;0;0;0;0;0;0;0;0;0;0;134;0
1497;1896;"Use pouch item (Braised Cloud Sea Shark)";4;0;0;0;0;0;0;0;0;0;0;133;0
1498;1897;"Use pouch item (Whitebait-Samod Hotpot)";4;0;0;0;0;0;0;0;0;0;0;105;0
1499;1898;"Driver combo";2;0;0;0;0;0;0;0;0;0;0;0;0
1500;1899;"Driver combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1501;1900;"Driver combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1502;1901;"Driver combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1503;1902;"Driver combo";12;0;0;0;0;0;0;0;0;0;0;0;0
1504;1904;"Gather item from Collectibles list - Fish type";20;0;0;0;0;0;0;0;0;0;17;0;0
1505;1905;"Use a Blade Art";6;0;0;0;0;0;0;0;0;0;0;0;0
1506;1906;"Heart-to-heart";1;0;0;0;38;0;0;0;0;0;0;0;0
1507;1907;"Use a Blade Art";7;0;0;0;0;0;0;0;0;0;0;0;0
1508;1909;"Finish an enemy - Normal";4;0;0;0;0;0;0;950;0;0;0;0;0
1509;1910;"Finish an enemy - Normal";4;0;0;0;0;0;0;154;0;0;0;0;0
1510;1912;"Use pouch item (Obrona's fav - Staple Foods)";4;0;0;0;0;0;0;0;0;0;0;91;0
1511;1913;"Use pouch item (Obrona's fav - Staple Foods)";4;0;0;0;0;0;0;0;0;0;0;91;0
1512;1914;"Gather item from Collectibles list - Fish type";5;0;0;0;0;0;0;0;0;0;17;0;0
1513;1915;"Gather item from Collectibles list - Fish type";25;0;0;0;0;0;0;0;0;0;17;0;0
1514;1916;"Gather item from Collectibles list - Fish type";30;0;0;0;0;0;0;0;0;0;17;0;0
1515;1918;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1516;1919;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1517;1920;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1518;1921;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1519;1923;"Driver combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1520;1924;"Use a move";11;0;0;0;0;0;0;0;0;1922;0;0;0
1521;1925;"Driver combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1522;1926;"Use a move";13;0;0;0;0;0;0;0;0;1922;0;0;0
1523;1928;"Use a move";7;0;0;0;0;0;0;0;0;1927;0;0;0
1524;1929;"Use a move";8;0;0;0;0;0;0;0;0;1927;0;0;0
1525;1930;"Finish an enemy - Normal";4;0;0;0;0;0;0;938;0;0;0;0;0
1526;1931;"Chain attack";5;0;0;0;0;0;0;0;0;0;0;0;0
1527;1933;"Blade combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1528;1934;"Use a move";6;0;0;0;0;0;0;0;0;1932;0;0;0
1529;1935;"Blade combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1530;1936;"Use a move";8;0;0;0;0;0;0;0;0;1932;0;0;0
1531;1938;"Engage in combat - alongside Blade who carries a Megalance";5;0;0;0;0;0;0;0;0;0;0;0;0
1532;1939;"Engage in combat - alongside Blade who carries a Greataxe";6;0;0;0;0;0;0;0;0;0;0;0;0
1533;1940;"Engage in combat - alongside Blade who carries a Shield Hammer";7;0;0;0;0;0;0;0;0;0;0;0;0
1534;1941;"Engage in combat - alongside Blade who carries a Chroma Katana";7;0;0;0;0;0;0;0;0;0;0;0;0
1535;1942;"Driver combo";2;0;0;0;0;0;0;0;0;0;0;0;0
1536;1943;"Engage in combat - alongside Blade who carries a Chroma Katana";5;0;0;0;0;0;0;0;0;0;0;0;0
1537;1944;"Heart-to-heart";1;0;0;0;32;0;0;0;0;0;0;0;0
1538;1945;"Engage in combat - alongside Blade who carries a Greataxe";7;0;0;0;0;0;0;0;0;0;0;0;0
1539;1946;"Engage in combat - alongside Blade who carries a Shield Hammer";7;0;0;0;0;0;0;0;0;0;0;0;0
1540;1948;"Engage in combat - alongside Blade who carries a Shield Hammer";5;0;0;0;0;0;0;0;0;0;0;0;0
1541;1949;"Engage in combat - alongside Blade who carries a Chroma Katana";6;0;0;0;0;0;0;0;0;0;0;0;0
1542;1950;"Engage in combat - alongside Blade who carries a Megalance";7;0;0;0;0;0;0;0;0;0;0;0;0
1543;1951;"Engage in combat - alongside Blade who carries a Greataxe";7;0;0;0;0;0;0;0;0;0;0;0;0
1544;1953;"Finish an enemy - Normal";5;0;0;0;0;0;0;38;0;0;0;0;0
1545;1954;"Finish an enemy - Normal";4;0;0;0;0;0;0;941;0;0;0;0;0
1546;1956;"Gather item from Collectibles list - Ore type";25;0;0;0;0;0;0;0;0;0;16;0;0
1547;1957;"Gather item from Collectibles list - Ore type";30;0;0;0;0;0;0;0;0;0;16;0;0
1548;1959;"Merc Mission - (Any)";4;0;0;0;0;0;0;0;0;0;0;0;0
1549;1960;"Merc Mission - (Any)";8;0;0;0;0;0;0;0;0;0;0;0;0
1550;1962;"Gather pouch items - Meat type (Currently held items count towards the required total)";20;0;0;0;0;0;0;0;0;0;8;0;0
1551;1963;"Gather pouch items - Meat type (Currently held items count towards the required total)";30;0;0;0;0;0;0;0;0;0;8;0;0
1552;1964;"Gather pouch items - Meat type (Currently held items count towards the required total)";40;0;0;0;0;0;0;0;0;0;8;0;0
1553;1965;"Gather pouch items - Meat type (Currently held items count towards the required total)";50;0;0;0;0;0;0;0;0;0;8;0;0
1554;1967;"Use a move";10;0;0;0;0;0;0;0;0;1966;0;0;0
1555;1968;"Use pouch item (Meat & Lentil Skewer)";4;0;0;0;0;0;0;0;0;0;0;138;0
1556;1969;"Use a move";12;0;0;0;0;0;0;0;0;1966;0;0;0
1557;1970;"Use pouch item (Estral Quotelettas)";6;0;0;0;0;0;0;0;0;0;0;135;0
1558;1972;"Use pouch item (Mustard Kordeth)";2;0;0;0;0;0;0;0;0;0;0;95;0
1559;1973;"Use a move";8;0;0;0;0;0;0;0;0;1971;0;0;0
1560;1974;"Use pouch item (Albacon Frystack)";4;0;0;0;0;0;0;0;0;0;0;131;0
1561;1975;"Use a move";10;0;0;0;0;0;0;0;0;1971;0;0;0
1562;1977;"Use a move";5;0;0;0;0;0;0;0;0;1976;0;0;0
1563;1978;"Use pouch item (Mixed Meat Platter)";6;0;0;0;0;0;0;0;0;0;0;140;0
1564;1979;"Use a move";7;0;0;0;0;0;0;0;0;1976;0;0;0
1565;1980;"Use pouch item (Glarna Stir-Fry)";8;0;0;0;0;0;0;0;0;0;0;136;0
1566;1982;"Deal a certain amount of damage in one hit";800;0;0;0;0;0;0;0;0;0;0;0;0
1567;1983;"Deal a certain amount of damage in one hit";2400;0;0;0;0;0;0;0;0;0;0;0;0
1568;1984;"Deal a certain amount of damage in one hit";4800;0;0;0;0;0;0;0;0;0;0;0;0
1569;1985;"Deal a certain amount of damage in one hit";8000;0;0;0;0;0;0;0;0;0;0;0;0
1570;1986;"Driver combo";2;0;0;0;0;0;0;0;0;0;0;0;0
1571;1987;"Driver combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1572;1988;"Driver combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1573;1989;"Driver combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1574;1990;"Driver combo";12;0;0;0;0;0;0;0;0;0;0;0;0
1575;1991;"Deal a certain amount of total damage";200;0;0;0;0;0;0;0;0;0;0;0;0
1576;1992;"Deal a certain amount of total damage";8000;0;0;0;0;0;0;0;0;0;0;0;0
1577;1993;"Deal a certain amount of total damage";16000;0;0;0;0;0;0;0;0;0;0;0;0
1578;1994;"Deal a certain amount of total damage";32000;0;0;0;0;0;0;0;0;0;0;0;0
1579;1995;"Deal a certain amount of total damage";48000;0;0;0;0;0;0;0;0;0;0;0;0
1580;1997;"Finish an enemy - Unique";1;0;0;0;0;0;0;117;0;0;0;0;0
1581;1998;"Finish an enemy - Normal";5;0;0;0;0;0;0;818;0;0;0;0;0
1582;2000;"Heart-to-heart";1;0;0;0;46;0;0;0;0;0;0;0;0
1583;2001;"Speak to a Nopon";50;1;0;0;0;0;0;0;0;0;0;0;0
1584;2003;"Gather item from Collectibles list - Flower type";25;0;0;0;0;0;0;0;0;0;20;0;0
1585;2004;"Gather item from Collectibles list - Flower type";30;0;0;0;0;0;0;0;0;0;20;0;0
1586;2006;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1587;2007;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1588;2008;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1589;2009;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1590;2011;"Use a move";10;0;0;0;0;0;0;0;0;2010;0;0;0
1591;2012;"Finish an enemy - Normal";5;0;0;0;0;0;0;778;0;0;0;0;0
1592;2013;"Driver combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1593;2014;"Finish an enemy - Any";40;0;0;0;0;0;0;0;0;0;0;0;0
1594;2016;"Use a move";7;0;0;0;0;0;0;0;0;2015;0;0;0
1595;2017;"Use a move";8;0;0;0;0;0;0;0;0;2015;0;0;0
1596;2018;"Blade combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1597;2019;"Finish an enemy - Unique";1;0;0;0;0;0;0;40;0;0;0;0;0
1598;2021;"Use a move";5;0;0;0;0;0;0;0;0;2020;0;0;0
1599;2022;"Driver combo";6;0;0;0;0;0;0;0;0;0;0;0;0
1600;2023;"Use a move";7;0;0;0;0;0;0;0;0;2020;0;0;0
1601;2024;"Blade combo";12;0;0;0;0;0;0;0;0;0;0;0;0
1602;2026;"Deal a certain amount of total damage";8000;0;0;0;0;0;0;0;0;0;0;0;0
1603;2027;"Deal a certain amount of total damage";16000;0;0;0;0;0;0;0;0;0;0;0;0
1604;2028;"Deal a certain amount of total damage";32000;0;0;0;0;0;0;0;0;0;0;0;0
1605;2029;"Deal a certain amount of total damage";48000;0;0;0;0;0;0;0;0;0;0;0;0
1606;2030;"Deal a certain amount of total damage";200;0;0;0;0;0;0;0;0;0;0;0;0
1607;2031;"Deal a certain amount of total damage";800;0;0;0;0;0;0;0;0;0;0;0;0
1608;2032;"Deal a certain amount of total damage";2400;0;0;0;0;0;0;0;0;0;0;0;0
1609;2033;"Deal a certain amount of total damage";4800;0;0;0;0;0;0;0;0;0;0;0;0
1610;2034;"Deal a certain amount of total damage";8000;0;0;0;0;0;0;0;0;0;0;0;0
1611;2036;"Attack from behind";10;0;0;0;0;0;0;0;0;0;0;0;0
1612;2037;"Heart-to-heart";1;0;0;0;44;0;0;0;0;0;0;0;0
1613;2038;"Attack from behind";20;0;0;0;0;0;0;0;0;0;0;0;0
1614;2039;"Attack from behind";30;0;0;0;0;0;0;0;0;0;0;0;0
1615;2041;"Finish an enemy - Unique";1;0;0;0;0;0;0;18;0;0;0;0;0
1616;2042;"Finish an enemy - Normal";5;0;0;0;0;0;0;693;0;0;0;0;0
1617;2044;"Use pouch item (Sever's fav - Meat type)";4;0;0;0;0;0;0;0;0;0;8;0;0
1618;2045;"Use pouch item (Sever's fav - Meat type)";4;0;0;0;0;0;0;0;0;0;8;0;0
1619;2047;"Gather item from Collectibles list - Insect type";25;0;0;0;0;0;0;0;0;0;18;0;0
